date_time,operation,source_ip,destination_ip,source_port,destination_port
05/Apr/2012 19:13:45,Deny,10.32.0.100,172.28.29.1,80,2636
05/Apr/2012 19:15:09,Deny,10.32.0.100,172.28.29.27,80,2672
05/Apr/2012 19:15:10,Deny,10.32.0.100,172.28.29.0,80,2671
05/Apr/2012 19:16:12,Deny,10.32.0.100,172.28.29.25,80,2709
05/Apr/2012 19:16:12,Deny,10.32.0.100,172.28.29.176,80,2705
05/Apr/2012 19:16:33,Deny,10.32.0.100,172.28.29.3,80,2714
05/Apr/2012 19:16:34,Deny,10.32.0.100,172.28.29.29,80,2712
05/Apr/2012 19:16:54,Deny,10.32.0.100,172.28.29.171,80,2723
05/Apr/2012 19:17:58,Deny,10.32.0.100,172.28.29.9,80,2759
05/Apr/2012 19:18:10,Deny,10.32.0.100,172.28.29.27,80,2760
05/Apr/2012 19:19:22,Deny,10.32.0.100,172.28.29.0,80,2797
05/Apr/2012 19:19:22,Deny,10.32.0.100,172.28.29.175,80,2796
05/Apr/2012 19:19:22,Deny,10.32.0.100,172.28.29.24,80,2794
05/Apr/2012 19:19:42,Deny,10.32.0.100,172.28.29.79,80,2807
05/Apr/2012 19:19:43,Deny,10.32.0.100,172.28.29.7,80,2803
05/Apr/2012 19:19:43,Deny,10.32.0.100,172.28.29.3,80,2805
05/Apr/2012 19:19:43,Deny,10.32.0.100,172.28.29.8,80,2802
05/Apr/2012 19:20:04,Deny,10.32.0.100,172.28.29.26,80,2813
05/Apr/2012 19:22:31,Deny,10.32.0.100,172.28.29.20,80,2884
05/Apr/2012 19:22:31,Deny,10.32.0.100,172.28.29.25,80,2887
05/Apr/2012 19:22:32,Deny,10.32.0.100,172.28.29.8,80,2888
05/Apr/2012 19:22:32,Deny,10.32.0.100,172.28.29.176,80,2881
05/Apr/2012 19:22:32,Deny,10.32.0.100,172.28.29.0,80,2886
05/Apr/2012 19:22:52,Deny,10.32.0.100,172.28.29.179,80,2898
05/Apr/2012 19:22:52,Deny,10.32.0.100,172.28.29.171,80,2897
05/Apr/2012 19:22:53,Deny,10.32.0.100,172.28.29.173,80,2896
05/Apr/2012 19:23:13,Deny,10.32.0.100,172.28.29.21,80,2902
05/Apr/2012 19:23:13,Deny,10.32.0.100,172.28.29.26,80,2903
05/Apr/2012 19:23:14,Deny,10.32.0.100,172.28.29.1,80,2901
05/Apr/2012 19:23:14,Deny,10.32.0.100,172.28.29.178,80,2904
05/Apr/2012 19:25:41,Deny,10.32.0.100,172.28.29.0,80,2977
05/Apr/2012 19:26:02,Deny,10.32.0.100,172.28.29.175,80,2982
05/Apr/2012 19:26:02,Deny,10.32.0.100,172.28.29.7,80,2984
05/Apr/2012 19:26:02,Deny,10.32.0.100,172.28.29.171,80,2986
05/Apr/2012 19:26:22,Deny,10.32.0.100,172.28.29.170,80,2998
05/Apr/2012 19:26:22,Deny,10.32.0.100,172.28.29.23,80,2991
05/Apr/2012 19:26:23,Deny,10.32.0.100,172.28.29.178,80,2993
05/Apr/2012 19:27:47,Deny,10.32.0.100,172.28.29.25,80,3037
05/Apr/2012 19:27:47,Deny,10.32.0.100,172.28.29.78,80,3034
05/Apr/2012 19:27:47,Deny,10.32.0.100,172.28.29.27,80,3035
05/Apr/2012 19:29:03,Deny,10.32.0.100,172.28.29.2,80,3070
05/Apr/2012 19:29:11,Deny,10.32.0.100,172.28.29.179,80,3075
05/Apr/2012 19:29:11,Deny,10.32.0.100,172.28.29.79,80,3077
05/Apr/2012 19:29:11,Deny,10.32.0.100,172.28.29.29,80,3078
05/Apr/2012 19:29:11,Deny,10.32.0.100,172.28.29.178,80,3079
05/Apr/2012 19:29:32,Deny,10.32.0.100,172.28.29.172,80,3085
05/Apr/2012 19:30:56,Deny,10.32.0.100,172.28.29.176,80,3124
05/Apr/2012 19:32:21,Deny,10.32.0.100,172.28.29.179,80,3168
05/Apr/2012 19:32:21,Deny,10.32.0.100,172.28.29.29,80,3169
05/Apr/2012 19:32:41,Deny,10.32.0.100,172.28.29.178,80,3173
05/Apr/2012 19:32:41,Deny,10.32.0.100,172.28.29.21,80,3175
05/Apr/2012 19:32:42,Deny,10.32.0.100,172.28.29.170,80,3180
05/Apr/2012 19:34:05,Deny,10.32.0.100,172.28.29.78,80,3218
05/Apr/2012 19:34:05,Deny,10.32.0.100,172.28.29.6,80,3219
05/Apr/2012 19:34:26,Deny,10.32.0.100,172.28.29.177,80,3231
05/Apr/2012 19:34:27,Deny,10.32.0.100,172.28.29.8,80,3224
05/Apr/2012 19:34:27,Deny,10.32.0.100,172.28.29.179,80,3230
05/Apr/2012 19:35:51,Deny,10.32.0.100,172.28.29.28,80,3269
05/Apr/2012 19:35:51,Deny,10.32.0.100,172.28.29.1,80,3267
05/Apr/2012 19:35:51,Deny,10.32.0.100,172.28.29.23,80,3265
05/Apr/2012 19:37:36,Deny,10.32.0.100,172.28.29.177,80,3317
05/Apr/2012 19:37:37,Deny,10.32.0.100,172.28.29.173,80,3313
05/Apr/2012 19:37:37,Deny,10.32.0.100,172.28.29.79,80,3321
05/Apr/2012 19:37:37,Deny,10.32.0.100,172.28.29.179,80,3314
05/Apr/2012 19:37:58,Deny,10.32.0.100,172.28.29.1,80,3325
05/Apr/2012 19:37:58,Deny,10.32.0.100,172.28.29.178,80,3328
05/Apr/2012 19:39:00,Deny,10.32.0.100,172.28.29.170,80,3360
05/Apr/2012 19:40:25,Deny,10.32.0.100,172.28.29.174,80,3401
05/Apr/2012 19:40:25,Deny,10.32.0.100,172.28.29.27,80,3398
05/Apr/2012 19:40:38,Deny,10.32.0.100,172.28.29.8,80,3402
05/Apr/2012 19:40:45,Deny,10.32.0.100,172.28.29.7,80,3404
05/Apr/2012 19:40:46,Deny,10.32.0.100,172.28.29.26,80,3409
05/Apr/2012 19:43:34,Deny,10.32.0.100,172.28.29.6,80,3490
05/Apr/2012 19:43:34,Deny,10.32.0.100,172.28.29.27,80,3488
05/Apr/2012 19:43:34,Deny,10.32.0.100,172.28.29.0,80,3487
05/Apr/2012 19:43:34,Deny,10.32.0.100,172.28.29.9,80,3486
05/Apr/2012 19:43:47,Deny,10.32.0.100,172.28.29.7,80,3492
05/Apr/2012 19:43:55,Deny,10.32.0.100,172.28.29.179,80,3498
05/Apr/2012 19:43:55,Deny,10.32.0.100,172.28.29.29,80,3495
05/Apr/2012 19:44:16,Deny,10.32.0.100,172.28.29.21,80,3504
05/Apr/2012 19:44:16,Deny,10.32.0.100,172.28.29.170,80,3510
05/Apr/2012 19:44:16,Deny,10.32.0.100,172.28.29.79,80,3503
05/Apr/2012 19:44:16,Deny,10.32.0.100,172.28.29.178,80,3508
05/Apr/2012 19:45:19,Deny,10.32.0.100,172.28.29.24,80,3541
05/Apr/2012 19:46:01,Deny,10.32.0.100,172.28.29.29,80,3555
05/Apr/2012 19:46:22,Deny,10.32.0.100,172.28.29.23,80,3570
05/Apr/2012 19:46:43,Deny,10.32.0.100,172.28.29.21,80,3573
05/Apr/2012 19:46:44,Deny,10.32.0.100,172.28.29.1,80,3575
05/Apr/2012 19:47:05,Deny,10.32.0.100,172.28.29.172,80,3588
05/Apr/2012 19:47:25,Deny,10.32.0.100,172.28.29.26,80,3597
05/Apr/2012 19:47:25,Deny,10.32.0.100,172.28.29.28,80,3599
05/Apr/2012 19:48:50,Deny,10.32.0.100,172.28.29.9,80,3634
05/Apr/2012 19:48:50,Deny,10.32.0.100,172.28.29.0,80,3639
05/Apr/2012 19:49:11,Deny,10.32.0.100,172.28.29.27,80,3646
05/Apr/2012 19:49:11,Deny,10.32.0.100,172.28.29.23,80,3651
05/Apr/2012 19:49:32,Deny,10.32.0.100,172.28.29.172,80,3653
05/Apr/2012 19:49:32,Deny,10.32.0.100,172.28.29.178,80,3657
05/Apr/2012 19:50:35,Deny,10.32.0.100,172.28.29.170,80,3683
05/Apr/2012 19:51:39,Deny,10.32.0.100,172.28.29.24,80,3721
05/Apr/2012 19:51:59,Deny,10.32.0.100,172.28.29.78,80,3729
05/Apr/2012 19:51:59,Deny,10.32.0.100,172.28.29.6,80,3727
05/Apr/2012 19:51:59,Deny,10.32.0.100,172.28.29.8,80,3728
05/Apr/2012 19:52:00,Deny,10.32.0.100,172.28.29.22,80,3724
05/Apr/2012 19:52:20,Deny,10.32.0.100,172.28.29.25,80,3733
05/Apr/2012 19:52:20,Deny,10.32.0.100,172.28.29.179,80,3738
05/Apr/2012 19:52:20,Deny,10.32.0.100,172.28.29.172,80,3741
05/Apr/2012 19:52:20,Deny,10.32.0.100,172.28.29.171,80,3739
05/Apr/2012 19:52:20,Deny,10.32.0.100,172.28.29.176,80,3734
05/Apr/2012 19:52:41,Deny,10.32.0.100,172.28.29.26,80,3746
05/Apr/2012 19:53:57,Deny,10.32.0.100,172.28.29.20,80,3782
05/Apr/2012 19:54:06,Deny,10.32.0.100,172.28.29.2,80,3787
05/Apr/2012 19:54:26,Deny,10.32.0.100,172.28.29.78,80,3796
05/Apr/2012 19:54:26,Deny,10.32.0.100,172.28.29.7,80,3797
05/Apr/2012 19:55:30,Deny,10.32.0.100,172.28.29.171,80,3831
05/Apr/2012 19:55:50,Deny,10.32.0.100,172.28.29.21,80,3838
05/Apr/2012 19:55:51,Deny,10.32.0.100,172.28.29.3,80,3839
05/Apr/2012 19:57:14,Deny,10.32.0.100,172.28.29.9,80,3883
05/Apr/2012 19:57:15,Deny,10.32.0.100,172.28.29.20,80,3885
05/Apr/2012 19:57:35,Deny,10.32.0.100,172.28.29.6,80,3889
05/Apr/2012 19:57:57,Deny,10.32.0.100,172.28.29.21,80,3900
05/Apr/2012 19:57:57,Deny,10.32.0.100,172.28.29.28,80,3901
05/Apr/2012 19:57:57,Deny,10.32.0.100,172.28.29.3,80,3899
05/Apr/2012 19:59:42,Deny,10.32.0.100,172.28.29.22,80,3951
05/Apr/2012 20:00:24,Deny,10.32.0.100,172.28.29.9,80,3970
05/Apr/2012 20:00:24,Deny,10.32.0.100,172.28.29.2,80,3971
05/Apr/2012 20:00:24,Deny,10.32.0.100,172.28.29.175,80,3975
05/Apr/2012 20:00:24,Deny,10.32.0.100,172.28.29.25,80,3973
05/Apr/2012 20:00:45,Deny,10.32.0.100,172.28.29.27,80,3981
05/Apr/2012 20:00:45,Deny,10.32.0.100,172.28.29.79,80,3986
05/Apr/2012 20:00:57,Deny,10.32.0.100,172.28.29.23,80,3987
05/Apr/2012 20:02:31,Deny,10.32.0.100,172.28.29.22,80,4032
05/Apr/2012 20:02:51,Deny,10.32.0.100,172.28.29.27,80,4042
05/Apr/2012 20:02:52,Deny,10.32.0.100,172.28.29.177,80,4045
05/Apr/2012 20:03:55,Deny,10.32.0.100,172.28.29.172,80,4073
05/Apr/2012 20:05:30,Deny,10.32.0.100,172.28.29.22,80,4120
05/Apr/2012 20:05:39,Deny,10.32.0.100,172.28.29.174,80,4126
05/Apr/2012 20:06:01,Deny,10.32.0.100,172.28.29.29,80,4132
05/Apr/2012 20:06:01,Deny,10.32.0.100,172.28.29.23,80,4139
05/Apr/2012 20:06:01,Deny,10.32.0.100,172.28.29.0,80,4134
05/Apr/2012 20:06:01,Deny,10.32.0.100,172.28.29.176,80,4135
05/Apr/2012 20:06:22,Deny,10.32.0.100,172.28.29.26,80,4148
05/Apr/2012 20:06:22,Deny,10.32.0.100,172.28.29.28,80,4143
05/Apr/2012 20:06:22,Deny,10.32.0.100,172.28.29.3,80,4145
05/Apr/2012 20:07:46,Deny,10.32.0.100,172.28.29.6,80,4188
05/Apr/2012 20:07:46,Deny,10.32.0.100,172.28.29.2,80,4183
05/Apr/2012 20:08:28,Deny,10.32.0.100,172.28.29.175,80,4208
05/Apr/2012 20:09:22,Deny,10.32.0.100,172.28.29.23,80,4230
05/Apr/2012 20:09:31,Deny,10.32.0.100,172.28.29.21,80,4231
05/Apr/2012 20:10:34,Deny,10.32.0.100,172.28.29.20,80,4269
05/Apr/2012 20:11:07,Deny,10.32.0.100,172.28.29.29,80,4280
05/Apr/2012 20:11:16,Deny,10.32.0.100,172.28.29.176,80,4281
05/Apr/2012 20:11:16,Deny,10.32.0.100,172.28.29.177,80,4286
05/Apr/2012 20:11:17,Deny,10.32.0.100,172.28.29.27,80,4283
05/Apr/2012 20:11:28,Deny,10.32.0.100,172.28.29.23,80,4290
05/Apr/2012 20:11:37,Deny,10.32.0.100,172.28.29.28,80,4294
05/Apr/2012 20:11:38,Deny,10.32.0.100,172.28.29.3,80,4295
05/Apr/2012 20:13:01,Deny,10.32.0.100,172.28.29.9,80,4336
05/Apr/2012 20:13:02,Deny,10.32.0.100,172.28.29.174,80,4339
05/Apr/2012 20:14:18,Deny,10.32.0.100,172.28.29.29,80,4370
05/Apr/2012 20:14:26,Deny,10.32.0.100,172.28.29.27,80,4372
05/Apr/2012 20:14:47,Deny,10.32.0.100,172.28.29.26,80,4387
05/Apr/2012 20:15:50,Deny,10.32.0.100,172.28.29.24,80,4419
05/Apr/2012 20:16:32,Deny,10.32.0.100,172.28.29.78,80,4431
05/Apr/2012 20:18:09,Deny,10.32.0.100,172.28.29.24,80,4480
05/Apr/2012 20:18:18,Deny,10.32.0.100,172.28.29.22,80,4484
05/Apr/2012 20:18:18,Deny,10.32.0.100,172.28.29.8,80,4486
05/Apr/2012 20:18:18,Deny,10.32.0.100,172.28.29.173,80,4483
05/Apr/2012 20:18:38,Deny,10.32.0.100,172.28.29.78,80,4491
05/Apr/2012 20:19:42,Deny,10.32.0.100,172.28.29.7,80,4525
05/Apr/2012 20:19:54,Deny,10.32.0.100,172.28.29.21,80,4530
05/Apr/2012 20:20:02,Deny,10.32.0.100,172.28.29.178,80,4537
05/Apr/2012 20:20:03,Deny,10.32.0.100,172.28.29.28,80,4531
05/Apr/2012 20:20:03,Deny,10.32.0.100,172.28.29.79,80,4535
05/Apr/2012 20:21:27,Deny,10.32.0.100,172.28.29.24,80,4573
05/Apr/2012 20:21:40,Deny,10.32.0.100,172.28.29.174,80,4582
05/Apr/2012 20:21:48,Deny,10.32.0.100,172.28.29.78,80,4583
05/Apr/2012 20:21:48,Deny,10.32.0.100,172.28.29.23,80,4591
05/Apr/2012 20:21:48,Deny,10.32.0.100,172.28.29.21,80,4590
05/Apr/2012 20:22:00,Deny,10.32.0.100,172.28.29.179,80,4592
05/Apr/2012 20:22:09,Deny,10.32.0.100,172.28.29.1,80,4596
05/Apr/2012 20:23:34,Deny,10.32.0.100,172.28.29.175,80,4640
05/Apr/2012 20:23:54,Deny,10.32.0.100,172.28.29.172,80,4649
05/Apr/2012 20:23:54,Deny,10.32.0.100,172.28.29.0,80,4643
05/Apr/2012 20:25:18,Deny,10.32.0.100,172.28.29.170,80,4688
05/Apr/2012 20:25:18,Deny,10.32.0.100,172.28.29.26,80,4689
05/Apr/2012 20:25:19,Deny,10.32.0.100,172.28.29.1,80,4686
05/Apr/2012 20:26:33,Deny,10.32.0.100,172.28.29.24,80,4722
05/Apr/2012 20:26:43,Deny,10.32.0.100,172.28.29.175,80,4728
05/Apr/2012 20:26:43,Deny,10.32.0.100,172.28.29.25,80,4731
05/Apr/2012 20:26:43,Deny,10.32.0.100,172.28.29.20,80,4724
05/Apr/2012 20:27:04,Deny,10.32.0.100,172.28.29.177,80,4735
05/Apr/2012 20:27:04,Deny,10.32.0.100,172.28.29.174,80,4734
05/Apr/2012 20:27:24,Deny,10.32.0.100,172.28.29.170,80,4749
05/Apr/2012 20:27:24,Deny,10.32.0.100,172.28.29.79,80,4744
05/Apr/2012 20:27:25,Deny,10.32.0.100,172.28.29.178,80,4748
05/Apr/2012 20:28:28,Deny,10.32.0.100,172.28.29.2,80,4781
05/Apr/2012 20:28:40,Deny,10.32.0.100,172.28.29.24,80,4782
05/Apr/2012 20:29:10,Deny,10.32.0.100,172.28.29.172,80,4796
05/Apr/2012 20:29:10,Deny,10.32.0.100,172.28.29.176,80,4797
05/Apr/2012 20:31:38,Deny,10.32.0.100,172.28.29.20,80,4871
05/Apr/2012 20:31:59,Deny,10.32.0.100,172.28.29.2,80,4873
05/Apr/2012 20:31:59,Deny,10.32.0.100,172.28.29.22,80,4876
05/Apr/2012 20:32:20,Deny,10.32.0.100,172.28.29.23,80,4891
05/Apr/2012 20:32:20,Deny,10.32.0.100,172.28.29.176,80,4886
05/Apr/2012 20:32:20,Deny,10.32.0.100,172.28.29.27,80,4889
05/Apr/2012 20:32:20,Deny,10.32.0.100,172.28.29.21,80,4887
05/Apr/2012 20:32:20,Deny,10.32.0.100,172.28.29.177,80,4888
05/Apr/2012 20:32:20,Deny,10.32.0.100,172.28.29.29,80,4883
05/Apr/2012 20:32:20,Deny,10.32.0.100,172.28.29.1,80,4890
05/Apr/2012 20:32:41,Deny,10.32.0.100,172.28.29.178,80,4899
05/Apr/2012 20:34:06,Deny,10.32.0.100,172.28.29.6,80,4936
05/Apr/2012 20:34:16,Deny,10.32.0.100,172.28.29.0,80,4942
05/Apr/2012 20:34:26,Deny,10.32.0.100,172.28.29.21,80,4948
05/Apr/2012 20:34:27,Deny,10.32.0.100,172.28.29.23,80,4949
05/Apr/2012 20:34:37,Deny,10.32.0.100,172.28.29.1,80,4952
05/Apr/2012 20:34:47,Deny,10.32.0.100,172.28.29.26,80,4960
05/Apr/2012 20:34:48,Deny,10.32.0.100,172.28.29.171,80,4955
05/Apr/2012 20:35:51,Deny,10.32.0.100,172.28.29.2,80,4991
05/Apr/2012 20:36:01,Deny,10.32.0.100,172.28.29.25,80,4992
05/Apr/2012 20:36:12,Deny,10.32.0.100,172.28.29.78,80,4996
05/Apr/2012 20:37:37,Deny,10.32.0.100,172.28.29.7,80,1062
05/Apr/2012 20:39:01,Deny,10.32.0.100,172.28.29.8,80,1105
05/Apr/2012 20:39:22,Deny,10.32.0.100,172.28.29.0,80,1114
05/Apr/2012 20:39:22,Deny,10.32.0.100,172.28.29.25,80,1107
05/Apr/2012 20:39:43,Deny,10.32.0.100,172.28.29.174,80,1118
05/Apr/2012 20:39:43,Deny,10.32.0.100,172.28.29.21,80,1123
05/Apr/2012 20:39:43,Deny,10.32.0.100,172.28.29.177,80,1119
05/Apr/2012 20:40:04,Deny,10.32.0.100,172.28.29.170,80,1129
05/Apr/2012 20:41:28,Deny,10.32.0.100,172.28.29.0,80,1171
05/Apr/2012 20:41:49,Deny,10.32.0.100,172.28.29.172,80,1179
05/Apr/2012 20:41:59,Deny,10.32.0.100,172.28.29.7,80,1186
05/Apr/2012 20:43:14,Deny,10.32.0.100,172.28.29.25,80,1226
05/Apr/2012 20:43:34,Deny,10.32.0.100,172.28.29.8,80,1228
05/Apr/2012 20:44:26,Deny,10.32.0.100,172.28.29.78,80,1256
05/Apr/2012 20:44:37,Deny,10.32.0.100,172.28.29.172,80,1265
05/Apr/2012 20:44:58,Deny,10.32.0.100,172.28.29.20,80,1272
05/Apr/2012 20:44:58,Deny,10.32.0.100,172.28.29.29,80,1271
05/Apr/2012 20:44:59,Deny,10.32.0.100,172.28.29.179,80,1274
05/Apr/2012 20:45:19,Deny,10.32.0.100,172.28.29.7,80,1277
05/Apr/2012 20:45:20,Deny,10.32.0.100,172.28.29.170,80,1282
05/Apr/2012 20:45:20,Deny,10.32.0.100,172.28.29.178,80,1283
05/Apr/2012 20:45:20,Deny,10.32.0.100,172.28.29.26,80,1284
05/Apr/2012 20:45:20,Deny,10.32.0.100,172.28.29.3,80,1280
05/Apr/2012 20:45:20,Deny,10.32.0.100,172.28.29.23,80,1281
05/Apr/2012 20:46:44,Deny,10.32.0.100,172.28.29.6,80,1320
05/Apr/2012 20:46:44,Deny,10.32.0.100,172.28.29.29,80,1323
05/Apr/2012 20:47:26,Deny,10.32.0.100,172.28.29.170,80,1342
05/Apr/2012 20:47:26,Deny,10.32.0.100,172.28.29.28,80,1339
05/Apr/2012 20:48:50,Deny,10.32.0.100,172.28.29.0,80,1384
05/Apr/2012 20:48:50,Deny,10.32.0.100,172.28.29.8,80,1383
05/Apr/2012 20:48:50,Deny,10.32.0.100,172.28.29.2,80,1382
05/Apr/2012 20:49:12,Deny,10.32.0.100,172.28.29.177,80,1392
05/Apr/2012 20:49:22,Deny,10.32.0.100,172.28.29.27,80,1397
05/Apr/2012 20:49:33,Deny,10.32.0.100,172.28.29.23,80,1403
05/Apr/2012 20:50:56,Deny,10.32.0.100,172.28.29.24,80,1441
05/Apr/2012 20:50:57,Deny,10.32.0.100,172.28.29.22,80,1446
05/Apr/2012 20:52:00,Deny,10.32.0.100,172.28.29.29,80,1475
05/Apr/2012 20:52:21,Deny,10.32.0.100,172.28.29.6,80,1480
05/Apr/2012 20:52:21,Deny,10.32.0.100,172.28.29.27,80,1485
05/Apr/2012 20:52:21,Deny,10.32.0.100,172.28.29.172,80,1479
05/Apr/2012 20:52:42,Deny,10.32.0.100,172.28.29.28,80,1490
05/Apr/2012 20:52:42,Deny,10.32.0.100,172.28.29.20,80,1489
